千代田,123
中央,389
港,1018
新宿,2537
文京,382
台東,463
墨田,417
江東,716
品川,778
目黒,670
大田,755
世田谷,1703
渋谷,812
中野,948
杉並,886
豊島,640
北,410
荒川,296
板橋,740
練馬,831
足立,856
葛飾,446
江戸川,679
八王子,270
立川,98
武蔵野,112
三鷹,158
青梅,33
府中,202
昭島,40
調布,151
町田,209
小金井,98
小平,124
日野,72
東村山,53
国分寺,76
国立,29
福生,18
狛江,71
東大和,29
清瀬,35
東久留米,59
武蔵村山,18
多摩,91
稲城,51
羽村,8
あきる野,29
西東京,186
瑞穂,4
日の出,1
檜原,1
奥多摩,0
大島,0
利島,0
新島,0
神津島,0
三宅,0
御蔵島,1
八丈,0
青ヶ島,0
小笠原,0
都外,972
調査中,23
