千代田,300
中央,1146
港,2336
新宿,4230
文京,911
台東,1033
墨田,1149
江東,1862
品川,1883
目黒,1642
大田,2664
世田谷,4247
渋谷,1851
中野,2065
杉並,2181
豊島,1450
北,1118
荒川,834
板橋,1915
練馬,2295
足立,2662
葛飾,1516
江戸川,1965
八王子,1081
立川,303
武蔵野,411
三鷹,471
青梅,195
府中,510
昭島,185
調布,571
町田,697
小金井,253
小平,301
日野,322
東村山,204
国分寺,204
国立,106
福生,116
狛江,177
東大和,85
清瀬,138
東久留米,167
武蔵村山,87
多摩,212
稲城,163
羽村,76
あきる野,136
西東京,537
瑞穂,40
日の出,36
檜原,4
奥多摩,3
大島,6
利島,0
新島,0
神津島,0
三宅,3
御蔵島,1
八丈,6
青ヶ島,0
小笠原,3
都外,3787
調査中,50
