千代田,776
中央,2385
港,4789
新宿,8082
文京,2210
台東,2707
墨田,2957
江東,4806
品川,4204
目黒,3964
大田,7290
世田谷,10587
渋谷,4186
中野,4749
杉並,5786
豊島,3835
北,3223
荒川,2330
板橋,5456
練馬,6536
足立,6900
葛飾,5121
江戸川,6200
八王子,3553
立川,1174
武蔵野,1152
三鷹,1384
青梅,747
府中,1600
昭島,731
調布,1755
町田,2388
小金井,833
小平,986
日野,1058
東村山,728
国分寺,707
国立,379
福生,430
狛江,543
東大和,414
清瀬,343
東久留米,593
武蔵村山,333
多摩,803
稲城,473
羽村,319
あきる野,477
西東京,1425
瑞穂,169
日の出,87
檜原,9
奥多摩,24
大島,23
利島,0
新島,1
神津島,1
三宅,4
御蔵島,2
八丈,7
青ヶ島,0
小笠原,4
都外,11778
調査中,78
