千代田,703
中央,2107
港,4289
新宿,7398
文京,2004
台東,2435
墨田,2615
江東,4240
品川,3787
目黒,3529
大田,6742
世田谷,9383
渋谷,3791
中野,4273
杉並,5255
豊島,3432
北,2903
荒川,2113
板橋,4921
練馬,5766
足立,6238
葛飾,4609
江戸川,5506
八王子,3123
立川,1026
武蔵野,1025
三鷹,1273
青梅,710
府中,1438
昭島,663
調布,1578
町田,2104
小金井,737
小平,876
日野,942
東村山,651
国分寺,607
国立,343
福生,402
狛江,468
東大和,383
清瀬,296
東久留米,525
武蔵村山,313
多摩,692
稲城,433
羽村,295
あきる野,435
西東京,1261
瑞穂,148
日の出,73
檜原,6
奥多摩,20
大島,23
利島,0
新島,0
神津島,1
三宅,4
御蔵島,1
八丈,7
青ヶ島,0
小笠原,3
都外,10202
調査中,73
